Event Generated Time (UTC),Event ID,Event Description,Event Category,Threat Target IPv4 Address,Action Taken,Agent GUID
7/31/13 6:52:36 PM,18000,Host intrusion detected and handled,Program,104.12.14.102,Permitted,20554CA3-33D9-45E4-BA4D-6500FE443E63
7/31/13 6:51:47 PM,18000,Host intrusion detected and handled,Program,144.170.31.105,Permitted,88FFFA7A-7DE1-4E55-84FC-5383ABBA5506
7/31/13 6:51:23 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:50:54 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:50:24 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:50:01 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:49:47 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:49:41 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:49:16 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:49:07 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:49:02 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:47:54 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:54 PM,18000,Host intrusion detected and handled,Registry,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:52 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:45 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:44 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:32 PM,18000,Host intrusion detected and handled,Registry,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:28 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:27 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:27 PM,18000,Host intrusion detected and handled,File system,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:26 PM,18000,Host intrusion detected and handled,Registry,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:25 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:24 PM,18000,Host intrusion detected and handled,File system,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:19 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:47:07 PM,18000,Host intrusion detected and handled,File system,12.205.12.100,Blocked,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:46:56 PM,18000,Host intrusion detected and handled,File system,12.205.12.100,Blocked,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:46:55 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:46:54 PM,18000,Host intrusion detected and handled,File system,12.205.12.100,Blocked,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:46:38 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:46:38 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:46:21 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:46:21 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:46:00 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:45:53 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:45:48 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:45:48 PM,19001,Agent Installed,Operational,12.205.12.100,,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:45:45 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:45:45 PM,18000,Host intrusion detected and handled,File system,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:45:44 PM,18000,Host intrusion detected and handled,Program,12.205.12.100,Permitted,ED5871FF-EE96-4E98-B223-7D5A99FE5902
7/31/13 6:45:27 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:45:13 PM,18000,Host intrusion detected and handled,Program,104.12.13.103,Permitted,68A97A6B-2FCC-48B4-A9D3-7D86016C4926
7/31/13 6:44:09 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:44:03 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:42:57 PM,18000,Host intrusion detected and handled,Program,104.12.13.101,Permitted,7E0F2FB8-7B8E-4691-95A1-191A4B4B1797
7/31/13 6:41:20 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:40:52 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:40:25 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:38:30 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:35:58 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:35:58 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:35:50 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:35:50 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:35:27 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:35:26 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:35:26 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:35:10 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:35:06 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:35:06 PM,18000,Host intrusion detected and handled,Registry,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:35:06 PM,18000,Host intrusion detected and handled,Registry,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:35:03 PM,18000,Host intrusion detected and handled,Registry,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:59 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:40 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:39 PM,18000,Host intrusion detected and handled,Services,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:39 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:39 PM,18000,Host intrusion detected and handled,Program,104.12.14.104,Permitted,28A9C81B-7DF4-42E7-B4DF-61807FB74B3D
7/31/13 6:34:34 PM,18000,Host intrusion detected and handled,Registry,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:34 PM,18000,Host intrusion detected and handled,Registry,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:29 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:34:04 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:34:02 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:33:29 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:33:20 PM,18000,Host intrusion detected and handled,Program,12.205.15.109,Permitted,9A40883F-79BE-4662-A891-903A2289F29F
7/31/13 6:33:00 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:58 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:32:58 PM,18000,Host intrusion detected and handled,Program,144.170.32.107,Permitted,E9076EB6-8E84-44BF-A635-C364BDCD6B3A
7/31/13 6:32:54 PM,18000,Host intrusion detected and handled,Registry,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:53 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:52 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:38 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:38 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:37 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:33 PM,18000,Host intrusion detected and handled,Registry,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:29 PM,18000,Host intrusion detected and handled,Registry,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:21 PM,18000,Host intrusion detected and handled,File system,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:20 PM,18000,Host intrusion detected and handled,File system,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:17 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:16 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:04 PM,18000,Host intrusion detected and handled,File system,104.12.12.108,Blocked,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:01 PM,18000,Host intrusion detected and handled,File system,104.12.12.108,Blocked,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:32:00 PM,18000,Host intrusion detected and handled,File system,104.12.12.108,Blocked,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:45 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:44 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:44 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:34 PM,18000,Host intrusion detected and handled,Program,104.12.15.102,Permitted,A26C3BD6-BE90-4168-B56F-7DB45B45E49E
7/31/13 6:31:32 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:31:10 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:08 PM,19001,Agent Installed,Operational,104.12.12.108,,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:03 PM,18000,Host intrusion detected and handled,File system,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:03 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:31:02 PM,18000,Host intrusion detected and handled,Program,104.12.12.108,Permitted,D98CEDC1-7D9C-41D1-A0A2-AB6CCA4AB4C6
7/31/13 6:30:48 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:30:45 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 6:30:38 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:30:32 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:28:16 PM,18000,Host intrusion detected and handled,Program,12.205.14.106,Permitted,42720899-D1C1-4410-B75A-942B084FE300
7/31/13 6:28:09 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:27:57 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:27:53 PM,18000,Host intrusion detected and handled,File system,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:27:28 PM,18000,Host intrusion detected and handled,File system,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:27:19 PM,18000,Host intrusion detected and handled,Program,104.12.15.100,Permitted,5581260D-0A28-4691-A57A-599DD3000386
7/31/13 6:26:31 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:26:14 PM,18000,Host intrusion detected and handled,Program,144.170.31.109,Permitted,177B7827-73C2-4334-B995-B35A9B0D738C
7/31/13 6:26:03 PM,18000,Host intrusion detected and handled,Program,144.170.32.102,Permitted,23850FD6-0BE0-43DA-A217-6E8E1AA1EB59
7/31/13 6:26:01 PM,18000,Host intrusion detected and handled,Program,144.170.31.109,Permitted,177B7827-73C2-4334-B995-B35A9B0D738C
7/31/13 6:25:50 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:25:37 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:25:34 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:24:59 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:24:56 PM,18000,Host intrusion detected and handled,File system,104.12.21.11,Blocked,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 6:24:35 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:23:00 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:22:06 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:22:02 PM,18000,Host intrusion detected and handled,Registry,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:59 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:59 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:55 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:43 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:42 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:38 PM,18000,Host intrusion detected and handled,Registry,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:30 PM,18000,Host intrusion detected and handled,Registry,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:30 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:21:21 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:18 PM,18000,Host intrusion detected and handled,File system,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:17 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:13 PM,18000,Host intrusion detected and handled,File system,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:09 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:08 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:21:00 PM,18000,Host intrusion detected and handled,File system,104.12.11.101,Blocked,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:20:52 PM,18000,Host intrusion detected and handled,File system,104.12.11.101,Blocked,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:20:52 PM,18000,Host intrusion detected and handled,File system,104.12.11.101,Blocked,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:20:49 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:20:37 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:20:36 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:20:35 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:20:33 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:19:59 PM,19001,Agent Installed,Operational,104.12.11.101,,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:19:58 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:19:55 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:19:54 PM,18000,Host intrusion detected and handled,File system,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:19:50 PM,18000,Host intrusion detected and handled,Program,104.12.11.101,Permitted,663380B0-F5F4-4D99-9AF1-42159DDEA78A
7/31/13 6:17:28 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:16:45 PM,18000,Host intrusion detected and handled,Program,104.12.13.106,Permitted,D358C739-24FD-447D-B20D-0DAC8F825378
7/31/13 6:16:28 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:15:56 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 6:15:51 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 6:15:31 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 6:11:31 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
