ISO,ID,HORI,BTOP,BBOT,SAMPLENO,PHH2O,PHKCL,PHCACL2,CACO3,CASO4,ORGC,ORGN,C/N,CA,MG,NA,K,SUM,EXACID,EXAL,CECSOIL,CECCLAY,CECORG,ECEC,BS,ALS,ESP,EC,CHEMREM,EDITDATE,VERIFIED
"EC",18,2,19,50,"870560",6.6999998,5.4000001,,0.80000001,,2.21,0.19,,6.9000001,1.3,0.1,0.30000001,8.6000004,,,10,130,7.6999998,8.6000004,86,,,0.07,,"02/11/98 00:00:00",
"EC",18,3,50,73,"870561",7,5.5,,0.40000001,,1.85,0.17,,6.5,1.5,0.1,0.2,8.3000002,,,9.6000004,196,6.6999998,8.3000002,86,,,0.059999999,,"02/11/98 00:00:00",
"EC",18,4,73,85,"870562",7.5999999,5.0999999,,0.30000001,,0.22,0.029999999,,2.2,0.69999999,0.1,0.1,3.0999999,,,3.5,233,0.80000001,3.0999999,89,,,0.029999999,,"02/11/98 00:00:00",
"EC",18,5,85,116,"870563",6.6999998,5.3000002,,0.5,,1.04,0.07,,5.5,1.4,0.2,0.30000001,7.4000001,,,8.6999998,112,3.5999999,7.4000001,85,,,0.050000001,,"02/11/98 00:00:00",
"EC",18,6,116,148,"870564",6.8000002,5.5,,0.60000002,,1.01,0.07,,6.0999999,1.6,0.5,0.40000001,8.6000004,,,9.3999996,,3.5,8.6000004,91,,,0.079999998,,"02/11/98 00:00:00",
"EC",19,1,0,50,"870565",6.5999999,5.6999998,,0.69999999,,1,0.1,,4.0999999,1.9,0,0.40000001,6.4000001,,,6.6999998,168,3.5,6.4000001,96,,,0.039999999,,"02/11/98 00:00:00",
"EC",19,2,50,88,"870566",7.4000001,6.0999999,,3.5,,0.56999999,0.039999999,,4.4000001,2,0.2,0.40000001,7,,,6.4000001,183,2.0999999,7,109,,,0.050000001,,"02/11/98 00:00:00",
"EC",19,3,88,130,"870567",7.9000001,6.5,,3.0999999,,0.41,0.029999999,,4.6999998,2.4000001,0.2,0.30000001,7.5999999,,,5.5,196,1.4,7.5999999,138,,,0.079999998,,"02/11/98 00:00:00",
"EC",19,4,130,170,"870568",8.8999996,8.1000004,,3.2,,0.33000001,0.02,,17.6,3.5999999,0.40000001,1,22.6,,,8.6999998,311,1.1,22.6,,,,0.25,,"02/11/98 00:00:00",
"EC",20,1,0,25,"870569",5.9000001,4.9000001,,,,3.78,0.30000001,,4.1999998,0.80000001,0.2,0.5,5.6999998,0.1,0,13.4,140,13.2,5.8000002,43,0,,0.079999998,,"02/11/98 00:00:00",
"EC",20,2,25,47,"870570",6.1999998,4.9000001,,,,2.27,0.19,,2,0.30000001,0,0.2,2.5,0.1,0,6.5,94,8.1000004,2.5999999,38,0,,0.029999999,,"02/11/98 00:00:00",
"EC",20,3,47,65,"870571",6.1999998,4.9000001,,,,0.44999999,0.039999999,,0.40000001,0.1,0,0,0.5,0.1,0,1.5,150,1.8,0.60000002,33,0,,0.02,,"02/11/98 00:00:00",
"EC",20,4,65,85,"870572",6.4000001,4.9000001,,,,0.14,0.0099999998,,0.69999999,0.2,0,0,0.89999998,0.1,0,1.6,200,0.40000001,1,56,0,,0.0099999998,,"02/11/98 00:00:00",
"EC",20,5,85,147,"870573",6.5,4.9000001,,,,0.050000001,0,,0.5,0.2,0,0.1,0.80000001,0.1,0,1.4,467,0.40000001,0.89999998,57,0,,0.0099999998,,"02/11/98 00:00:00",
"EC",20,6,147,170,"870574",6.5999999,4.9000001,,,,0.75,0.1,,2.8,0.69999999,0.30000001,0.60000002,4.4000001,0,0,7.8000002,63,2.5999999,4.4000001,56,0,,0.02,,"02/11/98 00:00:00",
"ZW",1,2,17,27,"xxx007",5.6999998,4.5999999,,,,1.1,,,4.9000001,3.5999999,0.1,0.2,8.8000002,,,14.1,16,4,,62,,,,,,
"ZW",1,3,27,47,"xxx008",5.5999999,4.5999999,,,,0.80000001,,,4.9000001,3.5999999,0.1,0.2,8.8000002,,,14.1,17,3,,62,,,,,,
"ZW",1,4,47,89,"xxx009",5.6999998,4.9000001,,,,0.5,,,4.6999998,3.5999999,0.1,0.2,8.6000004,,,13,15,2,,66,,,,,,
"ZW",1,5,89,100,"xxx010",5.9000001,5.3000002,,,,0.30000001,,,4.5,3.8,0.1,0.2,8.6000004,,,11.8,16,1,,73,,,,,,
"ZW",1,1,0,17,"xxx011",5.8000002,4.9000001,,,,1.4,,,5.8000002,4,0.1,0.2,10.1,,,16.1,22,5,,63,,,,,,
"ZW",1,6,100,130,"xxx012",5.9000001,5.3000002,,,,0.30000001,,,4.5,3.8,0.1,0.2,8.6000004,,,11.8,16,1,,73,,,,,,
"ZW",1,7,130,160,"xxx013",6,5.3000002,,,,0.2,,,4.8000002,3.9000001,0.1,0.2,9,,,12.1,16,1,,74,,,,,,
"BW",1,2,12,40,"850432",5.8000002,5.1999998,,0,,0.99000001,0.090000004,11,10.1,3.8,0.1,1,15,,,19.5,40,3.5,15,77,,,0.23,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",1,1,0,12,"850431",6.3000002,5.5999999,,1.5,,1.7,0.14,12,10.9,3.8,0.1,1.4,16.200001,,,21.200001,53,6,16.200001,76,,,0.23,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",1,3,40,76,"850433",5.9000001,5.4000001,,0,,0.70999998,0.07,10,9.6999998,3.5,0,0.80000001,14,,,19.4,39,2.5,14,72,,,0.60000002,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",1,4,76,122,"850434",5.8000002,5.1999998,,0,,0.57999998,0.050000001,12,9.1000004,3,0,0.69999999,12.8,,,18.1,39,2,12.8,71,,,0.44,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",1,5,122,160,"850435",7,5.3000002,,1.6,,0.46000001,0.050000001,9,12.2,2.7,0.1,0.80000001,15.8,,,18.9,44,1.6,15.8,84,,,,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",2,2,3,33,"710076",8.6999998,6.6999998,,0.5,,0.77999997,0.1,8,39.099998,11.1,2,0.89999998,53.099998,,,51.299999,131,2.7,53.099998,104,,4,0.81999999,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",2,3,33,67,"710077",8.8000002,6.8000002,,0.60000002,,0.44,,,33.5,11.5,3.7,1,49.700001,,,58.200001,105,1.5,49.700001,85,,6,0.77999997,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",2,4,67,96,"710078",8.6000004,6.8000002,,0.80000001,,0.74000001,,,32.5,11.9,5.4000001,0.80000001,50.599998,,,60.799999,184,2.5999999,50.599998,83,,9,,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",2,5,96,142,"710079",8.5,6.6999998,,0.60000002,,0.64999998,,,35.799999,13.3,5.5999999,1,55.700001,,,77.599998,261,2.3,55.700001,72,,7,,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",2,6,142,190,"710080",8.6000004,7,,1.1,,0.07,,,24.700001,9.3000002,4.4000001,0.60000002,39,,,45.400002,234,0.2,39,86,,10,,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"BW",3,1,0,21,"710053",6.5,4.9000001,,0.30000001,,0.51999998,0.039999999,13,3.2,0.69999999,0.2,0.60000002,4.6999998,,,7.0999999,38,1.8,4.6999998,66,,3,0.07,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",3,2,21,47,"710054",6.5999999,4.9000001,,0.5,,0.30000001,0.039999999,8,4.9000001,1.3,0.2,0.60000002,7,,,9.6999998,28,1.1,7,72,,2,0.13,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",3,3,47,76,"710055",6.8000002,5.0999999,,0.60000002,,0.23,,,5.9000001,1.3,0.2,0.69999999,8.1000004,,,10.3,29,0.80000001,8.1000004,79,,2,0.14,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",3,4,76,104,"710056",7.3000002,5.5,,0.69999999,,0.17,,,8.5,1.7,0.2,0.69999999,11.1,,,12,34,0.60000002,11.1,93,,2,0.15000001,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",3,5,104,129,"710057",7.5999999,5.5,,0.5,,0.16,,,10.3,2.5999999,0.1,0.80000001,13.8,,,14.2,51,0.60000002,13.8,97,,1,0.11,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",4,1,0,10,"710006",6.9000001,5.6999998,,0.89999998,,0.68000001,0.07,,4.8000002,0.80000001,0,0.60000002,6.1999998,,,8.1999998,68,2.4000001,6.1999998,76,,0,0.13,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",4,2,10,33,"710007",6.6999998,5.8000002,,0.5,,0.37,0.050000001,,5.3000002,1,0,0.5,6.8000002,,,8,44,1.3,6.8000002,85,,0,0.23,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",4,3,33,53,"710008",6.9000001,5.5,,0.60000002,,0.38999999,0.050000001,,6.6999998,1.2,0,0.40000001,8.3000002,,,9.3999996,40,1.4,8.3000002,88,,0,0.25999999,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",4,4,53,72,"710009",7.0999999,5.5999999,,0.60000002,,0.36000001,0.050000001,,8.6999998,1.3,0,0.40000001,10.4,,,10.9,45,1.3,10.4,95,,0,0.28999999,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",4,5,72,91,"710010",7.6999998,6.5999999,,0.89999998,,0.37,0.050000001,,12.8,1.5,0,0.40000001,14.7,,,15.3,57,1.3,14.7,96,,0,0.60000002,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",4,6,91,,"710011",8.3000002,7.0999999,,39.400002,,0.33000001,0.059999999,,17.1,1.1,0,0.5,18.700001,,,17.799999,52,1.2,18.700001,105,,0,0.98000002,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",5,1,0,2,"710068",6.5,5.1999998,,0.69999999,,1.84,0.17,,7.6999998,2.4000001,0.2,1.3,11.6,,,15.7,53,6.4000001,11.6,74,,1,0.2,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",5,2,2,43,"710069",6.1999998,4.5999999,,0.30000001,,0.80000001,0.050000001,,2.8,1,0.2,0.40000001,4.4000001,,,7.1999998,46,2.8,4.4000001,61,,3,0.11,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",5,3,43,69,"710070",7.1999998,5.3000002,,0.40000001,,0.34999999,,,3.8,2.2,0.69999999,0.2,6.9000001,,,9,42,1.2,6.9000001,77,,8,0.36000001,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",5,4,69,91,"710071",8.5,6.5999999,,,,0.17,,,7,4.5999999,3.0999999,0.40000001,15.1,,,15.3,44,0.60000002,15.1,99,,20,,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",5,5,91,127,"710072",8.8000002,6.8000002,,,,0.17,,,7.3000002,4.1999998,3.7,0.5,15.7,,,15.8,45,0.60000002,15.7,99,,23,,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",5,6,127,158,"710073",8.6999998,6.8000002,,,,0.11,,,7.3000002,4.8000002,4.1999998,0.5,16.799999,,,16.1,47,0.40000001,16.799999,104,,26,,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",5,7,158,180,"710074",8.8000002,6.5999999,,,,0.15000001,,,7,5.8000002,5.1999998,0.60000002,18.6,,,18.799999,48,0.5,18.6,99,,28,,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",6,1,0,33,"870442a",6.3000002,4.6999998,,,,0.16,0.029999999,,1.3,0.1,0,0.30000001,1.7,,,3.9000001,52,0.60000002,1.7,44,,0,0.11,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",6,2,33,80,"870443a",6.3000002,4.6999998,,,,0.18000001,0.029999999,,1.3,0,0,0.30000001,1.6,,,4.4000001,36,0.60000002,1.6,36,,0,0.11,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",6,3,80,129,"870444a",6.3000002,4.6999998,,,,0.050000001,,,1.3,0.2,0.2,0.30000001,2,,,4.8000002,28,0.2,2,42,,4,0.18000001,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",6,4,129,170,"870445a",6.4000001,4.8000002,,,,0.15000001,,,1.3,0.2,0,0.30000001,1.8,,,4.8000002,29,0.5,1.8,38,,0,0.2,"CEC pH 8,2","02/04/02 00:00:00","OSP"
"BW",7,1,0,17,"710131",6.4000001,5.6999998,,,,0.38,0.039999999,,1.6,0.69999999,0.2,0.30000001,2.8,,,3.5,38,1.3,2.8,80,,6,0.19,,"02/04/02 00:00:00","OSP"
"BW",7,2,17,35,"710132",6.0999999,5.3000002,,,,0.44,0.02,,1.4,0.69999999,0.1,0.30000001,2.5,,,3.3,38,1.5,2.5,76,,3,0.11,,"02/04/02 00:00:00","OSP"
"BW",7,3,35,55,"710133",5.9000001,5,,,,0.23999999,0.02,,1,0.60000002,0.2,0.30000001,2.0999999,,,2.7,28,0.80000001,2.0999999,78,,7,0.1,,"02/04/02 00:00:00","OSP"
"BW",7,4,55,70,"710134",5.4000001,4.5999999,,,,0.18000001,0.0099999998,,0.60000002,0.60000002,0.1,0.30000001,1.6,,,3.0999999,28,0.60000002,1.6,52,,3,0.090000004,,"02/04/02 00:00:00","OSP"
"BW",7,5,70,115,"710135",5.6999998,5.0999999,,,,0.20999999,0.029999999,,1.2,1,0.1,0.2,2.5,,,4.3000002,35,0.69999999,2.5,58,,2,0.12,,"02/04/02 00:00:00","OSP"
"NL",11,1,0,14,"000055",7.0999999,6.9000001,,,,1.88,0.19,,,,,,,,,,,,,,,0,0.5,,"01/06/03 00:00:00","OSP"
"NL",11,2,14,35,"000056",7.4000001,6.8000002,,,,0.63999999,0.090000004,,,,,,,,,,,,,,,0,0.62,,"01/06/03 00:00:00","OSP"
"NL",11,3,35,70,"000057",7.8000002,7,,,,0.31999999,0.050000001,,,,,,,,,,,,,,,0,0.38,,"01/06/03 00:00:00","OSP"
"AU",3,3,17,31,"780140",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",3,4,31,45,"780141",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",3,5,45,59,"780142",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",3,6,59,82,"780143",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",3,7,82,120,"780144",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",3,7,120,150,"780145",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",3,8,150,188,"780146",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",5,1,0,21,"830072",7.4000001,,,,,,,,,,,,,,,,,,,,,,1.78,,"03/13/03 00:00:00","OSP"
"AU",5,2,21,36,"830073",7.6999998,,,,,,,,,,,,,,,,,,,,,,3.5999999,,"03/13/03 00:00:00","OSP"
"AU",5,3,36,50,"830074",7.6999998,,,,,,,,,,,,,,,,,,,,,,4.5999999,,"03/13/03 00:00:00","OSP"
"AU",5,4,50,68,"830075",7.8000002,,,,,,,,,,,,,,,,,,,,,,3.8,,"03/13/03 00:00:00","OSP"
"PL",7,1,5,10,"880733",5.5,4.6999998,,,,0.95999998,0.079999998,12,3,0.2,0,0.1,3.3,,,4.9000001,86,3.4000001,3.3,67,,0,0.11,,"03/12/04 00:00:00","AVO"
"PL",7,2,20,25,"880734",5.8000002,5.0999999,,,,0.99000001,0.079999998,12,3.4000001,0.2,0.1,0.1,3.8,,,4.5,82,3.5,3.8,84,,2,0.16,,"03/12/04 00:00:00","AVO"
"AU",5,5,68,80,"830076",7.8000002,,,,,,,,,,,,,,,,,,,,,,8.5,,"03/13/03 00:00:00","OSP"
"AU",5,6,80,108,"830077",7.5,,,,,,,,,,,,,,,,,,,,,,6.9000001,,"03/13/03 00:00:00","OSP"
"AU",5,7,108,123,"830078",7.5999999,,,,,,,,,,,,,,,,,,,,,,6,,"03/13/03 00:00:00","OSP"
"AU",5,8,123,138,"830079",7.5999999,,,,,,,,,,,,,,,,,,,,,,5.5999999,,"03/13/03 00:00:00","OSP"
"AU",5,9,138,166,"830080",7.6999998,,,,,,,,,,,,,,,,,,,,,,3.5999999,,"03/13/03 00:00:00","OSP"
"AU",6,1,0,5,"830081",7.0999999,,,,,,,,,,,,,,,,,,,,,,0.63999999,,"03/13/03 00:00:00","OSP"
"AU",6,2,5,20,"830082",7.5999999,,,,,,,,,,,,,,,,,,,,,,0.52999997,,"03/13/03 00:00:00","OSP"
"AU",6,2,20,35,"830083",7.9000001,,,,,,,,,,,,,,,,,,,,,,0.77999997,,"03/13/03 00:00:00","OSP"
"AU",6,2,35,50,"830084",8.1000004,,,,,,,,,,,,,,,,,,,,,,1.46,,"03/13/03 00:00:00","OSP"
"AU",6,3,50,64,"830085",8,,,,,,,,,,,,,,,,,,,,,,2.03,,"03/13/03 00:00:00","OSP"
"AU",6,3,64,78,"830086",8,,,,,,,,,,,,,,,,,,,,,,2.73,,"03/13/03 00:00:00","OSP"
"AU",6,4,78,97,"830087",8,,,,,,,,,,,,,,,,,,,,,,3.5999999,,"03/13/03 00:00:00","OSP"
"AU",8,1,0,13,"830088",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",8,2,13,34,"830089",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",8,3,34,50,"830090",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",8,4,50,65,"830091",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",8,5,65,76,"830092",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",8,6,76,90,"830093",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",9,1,0,10,"830094",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",9,2,10,33,"830095",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",9,3,33,56,"830096",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",9,4,56,80,"830097",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",9,5,80,90,"830098",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,1,0,5,"830510",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,2,5,20,"830511",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,3,20,25,"830512",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,4,25,38,"830513",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,5,38,52,"830514",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,6,52,60,"830515",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,6,60,65,"830516",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,7,65,80,"830517",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",10,7,80,90,"830518",,,,,,,,,,,,,,,,,,,,,,,,,,
"BE",1,1,0,2,"650018",4.4000001,3.8,,,,31.440001,0.94999999,33,,,,,,,,,,,,,,,,,"03/24/03 00:00:00","OSP"
"BE",1,2,2,10,"650019",3.7,3.3,,,,11.1,0.33000001,34,1.54,0.50999999,0,0.47,2.52,,,33.869999,,,,7,,,,,"03/24/03 00:00:00","OSP"
"BE",1,3,10,30,"650020",5.0999999,4.1999998,,,,1.71,0.050000001,34,1.52,0.23999999,0.13,0.25999999,2.1500001,,,12.8,,,,17,,,,,"03/24/03 00:00:00","OSP"
"BE",1,4,30,46,"650021",4.6999998,4.1999998,,,,0.63,0.029999999,21,0,0.12,0,0.1,0.22,,,8.8000002,,,,2,,,,,"03/24/03 00:00:00","OSP"
"BE",1,5,46,92,"650022",4.4000001,3.9000001,,,,0.28,0.02,14,0,0.22,0.02,0.25999999,0.5,,,13.28,,,,4,,,,,"03/24/03 00:00:00","OSP"
"BE",1,6,92,127,"650023",4.5,3.8,,,,0.11,0.02,6,0,0.51999998,0.02,0.25999999,0.80000001,,,14.82,,,,5,,,,,"03/24/03 00:00:00","OSP"
"BE",2,1,0,2,"650024",4,,,,,39.540001,1.27,31,,,,,,,,,,,,,,,,,"03/24/03 00:00:00","OSP"
"BE",2,2,2,6,"650025",,,,,,28.450001,0.86000001,33,,,,,,,,,,,,,,,,,"03/24/03 00:00:00","OSP"
"BE",2,3,6,20,"650026",3.5999999,3.2,,,,6.2600002,0.14,45,0,0.28,0.13,0.25999999,0.67000002,,,22.030001,,,,3,,,,,"03/24/03 00:00:00","OSP"
"BE",2,5,20,43,"650027",4.5,3.7,,,,1.53,0.039999999,38,0,0.079999998,0.039999999,0.1,0.22,,,13.17,,,,2,,,,,"03/24/03 00:00:00","OSP"
"BE",2,7,43,59,"650028",4.1999998,3.8,,,,0.40000001,0.029999999,13,0,0.07,0.02,0.16,0.25,,,13.23,,,,2,,,,,"03/24/03 00:00:00","OSP"
"BE",2,8,59,106,"650029",4.1999998,3.7,,,,0.14,0.029999999,5,0,0.15000001,0,0.1,0.25,,,7.8800001,,,,3,,,,,"03/24/03 00:00:00","OSP"
"BE",3,2,5,25,"810197",4.4000001,4,,,,0.38999999,,,,,,,,,,1.8,,,,,,,,"CEC soil at pH 8,2","03/24/03 00:00:00","OSP"
"BE",3,3,25,52,"810198",4.4000001,3.9000001,,,,1.25,,,,,,,,,,10.7,,,,,,,,"CEC soil at pH 8,2","03/24/03 00:00:00","OSP"
"BE",3,4,52,67,"810199",4.4000001,3.9000001,,,,1.11,,,,,,,,,,8.8000002,,,,,,,,"CEC soil at pH 8,2","03/24/03 00:00:00","OSP"
"BE",3,5,67,82,"810200",4.5999999,4.0999999,,,,0.88,,,,,,,,,,6.8000002,,,,,,,,"CEC soil at pH 8,2","03/24/03 00:00:00","OSP"
"BE",3,6,82,97,"810201",4.5999999,4.1999998,,,,0.60000002,,,,,,,,,,5.5,,,,,,,,"CEC soil at pH 8,2","03/24/03 00:00:00","OSP"
"BE",3,7,97,115,"810202",4.5,4.0999999,,,,0.86000001,,,,,,,,,,6.6999998,,,,,,,,"CEC soil at pH 8,2","03/24/03 00:00:00","OSP"
"BE",3,8,115,155,"810203",4.6999998,4.3000002,,,,0.25999999,,,,,,,,,,2.5,,,,,,,,"CEC soil at pH 8,2","03/24/03 00:00:00","OSP"
"BE",4,1,0,8,"810187",,,,,,,,,,,,,,,,,,,,,,,,,"03/25/03 00:00:00","OSP"
"BE",4,2,8,13,"810188",3.5999999,2.9000001,,,,1.72,,,,,,,,,,2.9000001,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,3,13,23,"810189",4.0999999,3.4000001,,,,0.28999999,,,,,,,,,,1.6,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,4,23,26,"810190",4.0999999,4,,,,1.14,,,,,,,,,,9.8999996,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,5,26,36,"810191",4.1999998,4.0999999,,,,1.15,,,,,,,,,,13.2,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,6,36,45,"810192",4.3000002,4.3000002,,,,0.47,,,,,,,,,,7.1999998,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,7,45,67,"810193",4.3000002,4.3000002,,,,0.16,,,,,,,,,,2.7,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,8,67,97,"810194",4.5,4.3000002,,,,0.029999999,,,,,,,,,,1.6,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,9,97,128,"810195",4.3000002,4.1999998,,,,0.07,,,,,,,,,,0.69999999,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"BE",4,10,128,158,"810196",4.3000002,4.0999999,,,,0.029999999,,,,,,,,,,0.5,,,,,,,,"CEC soil at pH 8,2","03/25/03 00:00:00","OSP"
"AU",11,1,0,5,"780124",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,2,5,13,"780125",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,3,13,20,"780126",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,4,20,35,"780127",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,5,35,55,"780128",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,6,55,65,"780129",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,7,65,75,"780130",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,8,75,92,"780131",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,9,92,107,"780132",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,10,107,120,"780133",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,11,120,133,"780134",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,12,133,147,"780135",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,13,147,160,"780136",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",11,14,160,180,"780137",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,0,,,"830099",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,1,0,8,"830100",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,2,8,20,"830101",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,2,20,35,"830102",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,3,35,45,"830103",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,4,45,70,"830104",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,5,70,87,"830105",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,5,87,102,"830106",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,6,102,127,"830107",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",15,6,127,149,"830108",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",17,1,0,12,"830110",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",17,2,12,25,"830111",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",17,2,25,40,"830112",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",17,3,40,62,"830113",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",17,4,62,76,"830114",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",18,1,0,15,"830115",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",18,2,15,30,"830116",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",18,3,30,50,"830117",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",18,3,50,70,"830118",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",18,4,70,94,"830119",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,1,0,10,"830519",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,2,10,20,"830520",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,3,20,32,"830521",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,3,32,43,"830522",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,4,43,55,"830523",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,4,55,66,"830524",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,4,66,75,"830525",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,4,75,90,"830526",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",19,4,90,100,"830527",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",21,1,0,13,"830120",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",21,3,13,25,"830121",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",21,4,25,50,"830122",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",21,5,50,75,"830123",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",21,5,75,100,"830124",,,,,,,,,,,,,,,,,,,,,,,,,,
